,L2,P2,X2,dL2dt,dP2dt,dX2dt,F200,P100,F3,F2,F4,F5,T2,T3,F100,T100,Q100,T201,Q200
692.0,1.000572522574198,48.92837587218619,23.05697463681798,0.0035288328090290525,-0.020172935654742638,0.19845708948765428,227.18771139504733,171.6927891765026,53.006326726806165,1.9963962720739448,7.9330270717454745,8.013718814364445,83.11578616128907,79.8066865671984,9.169469742489156,116.4063509753461,335.6025925751031,44.40045665690231,308.52817435303115
692.155051,1.0010725169629227,48.92521356018084,23.086255084679983,0.0033088050575712435,-0.020630774591105853,0.1880701409845844,227.18771139504733,171.6927891765026,53.006326726806165,2.0028626128709894,7.9309612859775855,8.013484384342009,83.12316327486852,79.80508327501168,9.167437808812705,116.4063509753461,335.52822380254497,44.399889123951034,308.51914879716736
692.644949,1.002762242290069,48.91476509170659,23.175951664862318,0.0034942336827345354,-0.021989267990258018,0.17619068319065886,227.18771139504733,171.6927891765026,53.006326726806165,2.005362584814613,7.924752741530696,8.012709813491728,83.14533456593837,79.79978590149524,9.16133100396417,116.4063509753461,335.30471474508863,44.398013961051426,308.48932781943154
693.0,1.0039722107284166,48.906803404318275,23.23587852681098,0.0032714870479257536,-0.022840136573076205,0.16036636574048618,227.18771139504733,171.6927891765026,53.006326726806165,2.0138112114503453,7.9207590475911385,8.012119593883444,83.15959641934626,79.79574932598936,9.157402754803313,116.4063509753461,335.1609408258012,44.39658509510369,308.4666043645126
693.155051,1.0044338331503937,48.90323910421909,23.259373105673365,0.003043799683916588,-0.023148102702061794,0.1509649065860142,227.18771139504733,171.6927891765026,53.006326726806165,2.0198610536420825,7.919262952679586,8.011855363487832,83.16493911376294,79.79394222583909,9.15593117644257,116.4063509753461,335.1070810577981,44.395945418262485,308.45643149428156
693.644949,1.0059726150397823,48.89166993622017,23.331322601794913,0.003152333453418953,-0.024053386806502396,0.1410059419219174,227.18771139504733,171.6927891765026,53.006326726806165,2.0221691657519685,7.914784165179653,8.010997712405661,83.18093328150233,79.78807665766362,9.151525782963613,116.4063509753461,334.94584365646824,44.39386912596526,308.423411927618
694.0,1.0070566326516508,48.883030136331456,23.37909702782972,0.0029088016710004296,-0.02459908281421698,0.12718171058579245,227.18771139504733,171.6927891765026,53.006326726806165,2.029863075198911,7.91196089138108,8.010357222637948,83.19101545546332,79.78369627912005,9.14874877423486,116.4063509753461,334.84420513699587,44.39231856070766,308.398753071561
694.155051,1.0074656577582464,48.879202656593826,23.397604564456003,0.002688705254608524,-0.024782687608558007,0.11896246846941061,227.18771139504733,171.6927891765026,53.006326726806165,2.0352831632582546,7.910942731649574,8.010073482083806,83.19465139879205,79.78175574689307,9.147747299116476,116.4063509753461,334.80755114766305,44.391631651614645,308.3878290602265
694.644949,1.0088131848855812,48.866926128662385,23.454263531874933,0.002737902530398558,-0.02531243301420325,0.11079827068733297,227.18771139504733,171.6927891765026,53.006326726806165,2.0373282887912314,7.907913660600797,8.00916339265761,83.20546849392089,79.77553154723184,9.144767865543042,116.4063509753461,334.69850387887533,44.38942841103735,308.35279061731796
695.0,1.0097488752810717,48.857884273352525,23.49166566804528,0.002493625469173836,-0.025607882834240016,0.09907433499478614,227.18771139504733,171.6927891765026,53.006326726806165,2.044065924427906,7.906061566188617,8.008493097525577,83.21208249574573,79.77094732658973,9.14294612145584,116.4063509753461,334.6318280452837,44.38780568980673,308.3269842547347
695.155051,1.0100984094442307,48.85390802356735,23.505991428164023,0.0022911382121753613,-0.025691367232037864,0.09211161248581981,227.18771139504733,171.6927891765026,53.006326726806165,2.0487443764053586,7.9054328593511345,8.008198328279287,83.21432766647949,79.76893136794864,9.142327717255583,116.4063509753461,334.60919445155434,44.387092081291264,308.3156356387525
695.644949,1.0112374207417236,48.84126157496794,23.54983386235169,0.002296203943362427,-0.025919235451508208,0.0855626475934227,227.18771139504733,171.6927891765026,53.006326726806165,2.050492047221153,7.9035838739115984,8.00726081571763,83.22093056587313,79.76251961850875,9.140509031194199,116.4063509753461,334.54263054170775,44.384822451892106,308.2795414051288
696.0,1.0120174753991076,48.832040086741735,23.578619442894993,0.002064930326044857,-0.026015728545512887,0.07589733891330201,227.18771139504733,171.6927891765026,53.006326726806165,2.0561871037086177,7.902514289770486,8.006577203952537,83.22475015056312,79.75784432397806,9.139456974359504,116.4063509753461,334.5041252615579,44.38316749235009,308.25322235217266
696.155051,1.0123060110517659,48.82800652459411,23.589530841023763,0.0018859573315690434,-0.02602117740644143,0.07017526425800075,227.18771139504733,171.6927891765026,53.006326726806165,2.0600873769955377,7.90219347637308,8.006278185998847,83.22589580511608,79.75579930796921,9.139141418140571,116.4063509753461,334.4925759039449,44.382443598115145,308.24171016095556
696.644949,1.0132359451440016,48.81525716773591,23.622912414627855,0.0018596782992780963,-0.026014166459359583,0.06503280322488714,227.18771139504733,171.6927891765026,53.006326726806165,2.0615300552588294,7.901276378755608,8.005333044593048,83.22917084621315,79.74933538404211,9.13823934902842,116.4063509753461,334.4595601744402,44.38015550000457,308.20532221683237
697.0,1.0138637605282135,48.80602954905928,23.64472726113784,0.0016501161935942041,-0.025957756988592453,0.05728719564289017,227.18771139504733,171.6927891765026,53.006326726806165,2.0661797257200085,7.900817950408107,8.004648978362477,83.23080793658339,79.74465698137305,9.137788432959576,116.4063509753461,334.4430566463205,44.37849944024454,308.1789856669553
697.155051,1.0140935574844505,48.802009395411815,23.652924703200377,0.0014974299776522335,-0.025904589152058375,0.05272790871070371,227.18771139504733,171.6927891765026,53.006326726806165,2.0693188026410674,7.900732597805887,8.004350954414122,83.2311127386837,79.74261876347379,9.13770447903293,116.4063509753461,334.4399839326053,44.37777795240266,308.1675117449436
697.644949,1.0148253125352282,48.78936123823184,23.677993798164536,0.0014502492189346578,-0.02572152174802483,0.04877382850582349,227.18771139504733,171.6927891765026,53.006326726806165,2.070467787422252,7.900527228199054,8.003413315191152,83.23184613269723,79.73620614778353,9.137502474823814,116.4063509753461,334.43259057855164,44.37550801636842,308.1314126348594
698.0,1.0153114284408764,48.78025793482073,23.694320000500106,0.0012671866237750488,-0.02555218997770077,0.04274907512070939,227.18771139504733,171.6927891765026,53.006326726806165,2.074126562676141,7.900529704848358,8.00273846475916,83.23183728835166,79.7315907729541,9.137504910888195,116.4063509753461,334.43267973850794,44.373874267186665,308.1054308932277
698.155051,1.0154872029217552,48.77630380976941,23.70042024365087,0.0011412654262799536,-0.02545694660104492,0.03923615349007412,227.18771139504733,171.6927891765026,53.006326726806165,2.0765571422043814,7.900617549270019,8.0024453356742,83.23152358773177,79.7295860315531,9.137591315800762,116.4063509753461,334.43584215830793,44.37316462934693,308.09414542345667
698.644949,1.0160389310865503,48.76390660789984,23.719067494458645,0.0010814563848421028,-0.02514786067391524,0.03625774770376333,227.18771139504733,171.6927891765026,53.006326726806165,2.077436014608776,7.900934857694382,8.001526300390044,83.23039044976431,79.72330065020522,9.13790342448275,116.4063509753461,334.4472653360687,44.37093973169211,308.05876256501665
699.0,1.0163982062979473,48.755021355343324,23.731195160958563,0.0009267388775526286,-0.024899261897962106,0.031724732957119854,227.18771139504733,171.6927891765026,53.006326726806165,2.0801946554327526,7.901270567016194,8.000867614608042,83.22919160047645,79.71879582715907,9.138233632526147,116.4063509753461,334.459350950457,44.36934511560185,308.0334031624097
699.155051,1.0147132437300286,48.76152149897222,23.73459723344349,0.0009029218311872221,-0.025349738617618984,0.029239071197477436,227.18771139504733,171.6927891765026,53.006326726806165,2.081991031489736,7.89995053188652,8.001349486356997,83.23390556899723,79.72209139997892,9.136935228850522,116.4063509753461,334.41182937592913,44.37051168161151,308.0519552247444
699.644949,1.020202926494028,48.720785642268474,23.75345829834505,0.001086402113497026,-0.023405974327835817,0.03728156482184008,227.18771139504733,171.6927891765026,53.006326726806165,2.073566218650143,7.904705739079917,7.998329636391261,83.21692428076064,79.70143832063012,9.14161251232539,116.4063509753461,334.5830179511093,44.36320090995508,307.93569100106356
700.0,1.0089210659880659,48.780018487116834,23.761730754852845,-0.07536391683503126,0.418806730071969,0.003812799561921179,189.5515631006063,234.28862181960667,47.329742738410204,2.10101463247014,9.406263704230485,7.731036783942608,83.25277541633181,79.73146937296823,10.721805885363548,126.0335900358555,392.41809540430586,47.43226149979891,297.6449161817904
700.155051,0.9978080677838792,48.84464017285603,23.774648708199997,-0.07202635390004229,0.41506425828237836,0.06951132668776604,189.5515631006063,234.28862181960667,47.329742738410204,2.044605329940329,9.395921748060516,7.735664714931002,83.29310510725927,79.764232567638,10.71169838457408,126.0335900358555,392.0481608754113,47.44568983561414,297.82309152484356
700.644949,0.9631494984793519,49.04519086808314,23.813854993233548,-0.0676468562721492,0.4034673703989025,0.13166408966406962,189.5515631006063,234.28862181960667,47.329742738410204,1.989040338919396,9.363896786523588,7.750027304927978,83.4179902624003,79.86591177011816,10.680399438930008,126.0335900358555,390.9026194648383,47.4873641134155,298.37605123972713
701.0,0.940736674825462,49.1868282815904,23.892137187623355,-0.05764856340416744,0.3942632500177249,0.33089559067867735,189.5515631006063,234.28862181960667,47.329742738410204,1.8157474923967587,9.33722377568659,7.760170775615691,83.52200484779223,79.93772193876633,10.654331113589842,126.0335900358555,389.94851875738823,47.51679625729754,298.76657486120416
701.155051,0.932789335919764,49.247573532851746,23.96518053748147,-0.05131518511695488,0.3895248088500071,0.4585460180166717,189.5515631006063,234.28862181960667,47.329742738410204,1.7036833741273096,9.322620328211787,7.764521092811759,83.57895273206626,79.96851978115583,10.64005873083607,126.0335900358555,389.4261495486002,47.529419073056474,298.93406207325273
701.644949,0.9083768401784632,49.43485114539748,24.189613841450843,-0.0470802724541998,0.37493141213743736,0.48748861838701074,189.5515631006063,234.28862181960667,47.329742738410204,1.6639466795988198,9.277658769485177,7.777933120935426,83.75428569009276,80.06346953071652,10.596116464706125,126.0335900358555,387.8178626082442,47.56833521464535,299.45042515601386
702.0,0.8929317851974101,49.5660352646823,24.383474685101973,-0.03925552015007956,0.36397455776809745,0.6201752810091764,189.5515631006063,234.28862181960667,47.329742738410204,1.541884200892316,9.243226202109275,7.787327971036885,83.88855959120846,80.12997987919393,10.562464494400356,126.0335900358555,386.58620049505305,47.59559517215391,299.8121268849201
702.155051,0.8875520630459144,49.62205024185857,24.49457932559388,-0.03454559249339867,0.3587283494526814,0.7061897876235529,189.5515631006063,234.28862181960667,47.329742738410204,1.4646589259870506,9.226252923880923,7.791339526070197,83.95474891300842,80.15837947262229,10.545876005697306,126.0335900358555,385.9790618085214,47.60723504065317,299.9665717537026
702.644949,0.8713949574521221,49.7938440892024,24.83758923343673,-0.03058881306719836,0.3425933183743985,0.7144749937095696,189.5515631006063,234.28862181960667,47.329742738410204,1.4377603152295717,9.174015946114395,7.803642672616801,84.15845323486838,80.24547895322561,10.494823256552241,126.0335900358555,384.1105311898121,47.64293366792875,300.44024289574685
703.0,0.8615167157247283,49.91339264205342,25.103970243230084,-0.02462102566646298,0.33081037331421814,0.796727265989807,189.5515631006063,234.28862181960667,47.329742738410204,1.3569747872606113,9.135445726068648,7.812204232811775,84.30886240581091,80.30609006952109,10.457127435456572,126.0335900358555,382.73086413771057,47.66777576382188,300.76986296325333
703.155051,0.8581759207896357,49.96425746525375,25.237015683562028,-0.021251945491567423,0.32540209388547586,0.85002463593535,189.5515631006063,234.28862181960667,47.329742738410204,1.3075835786236416,9.117455331207708,7.815846955665804,84.379018095168,80.33187853488366,10.439544888473069,126.0335900358555,382.0873429181143,47.67834543434816,300.9101077931334
703.644949,0.8485300981987143,50.11958984802436,25.649031878435277,-0.017646849016947998,0.30877154360917997,0.8445093943555635,189.5515631006063,234.28862181960667,47.329742738410204,1.2908796039481782,9.062057376390781,7.826971201954062,84.59504902384934,80.41063205294834,10.385402822615838,126.0335900358555,380.10574330773966,47.710623382144846,301.33839127523134
704.0,0.8430032520902025,50.227098030731064,25.955313530354985,-0.013233656385735851,0.2968380387007614,0.8873308448806144,189.5515631006063,234.28862181960667,47.329742738410204,1.2426504909935718,9.022022636721145,7.834670481918099,84.75116926364753,80.46513870158064,10.346275683014136,126.0335900358555,378.6736899983174,47.7329634985277,301.6348135538468
704.155051,0.8412454433531401,50.27270612517672,26.098026957924194,-0.01095152715683713,0.2915193856316046,0.914523644021662,189.5515631006063,234.28862181960667,47.329742738410204,1.2150162604510122,9.00401428268573,7.837936740159312,84.82139498694634,80.48826200546459,10.328675583996256,126.0335900358555,378.029526374263,47.74244082492524,301.7605644961335
704.644949,0.836615036417952,50.411496951669115,26.540829275064795,-0.007737894713392977,0.2751635817852686,0.8992864686442484,189.5515631006063,234.28862181960667,47.329742738410204,1.2062272167657007,8.948530677502157,7.8478763503610836,85.03775991944264,80.55862895449624,10.274449809492976,126.0335900358555,376.04486302744294,47.7712814502493,302.1432394889017
705.0,0.8344037441657737,50.50713081285169,26.861640487456956,-0.004605823765746222,0.263579012858307,0.9110329894536098,189.5515631006063,234.28862181960667,47.329742738410204,1.1830751820897598,8.909041293225165,7.854725241791937,85.19175348087656,80.6071153221158,10.235855661906623,126.0335900358555,374.6323172257824,47.79115409189547,302.4069218089896
705.155051,0.8338419489851535,50.547606264004145,27.004532913993557,-0.0031888241984116194,0.25853346031117164,0.9175090938780098,189.5515631006063,234.28862181960667,47.329742738410204,1.1720187208288682,8.891757763139363,7.857623921894677,85.2591526667791,80.6276363758501,10.218963954852757,126.0335900358555,374.01408074761093,47.799564859026205,302.51852099294507
705.644949,0.8329626009686489,50.67043633735894,27.44835017536494,-0.00038505580680736514,0.2430177201358562,0.8953560746414208,189.5515631006063,234.28862181960667,47.329742738410204,1.1692097449257675,8.83849137121038,7.866420490666955,85.46687131187986,80.68991122304098,10.166905128686217,126.0335900358555,372.1087277099155,47.82508885231655,302.8571888906778
706.0,0.833195805672605,50.75478072662438,27.76396309984527,0.0017071231032791592,0.23214591376969956,0.8830087357656133,189.5515631006063,234.28862181960667,47.329742738410204,1.1648130048432448,8.801044533091172,7.872460878012373,85.61289972108388,80.73267382839856,10.13030722209751,126.0335900358555,370.7692443287688,47.84261555051748,303.0897438034764
706.155051,0.8335058016334054,50.79041598209226,27.899795975263434,0.002449850348222045,0.2275027602097031,0.8734711498617845,189.5515631006063,234.28862181960667,47.329742738410204,1.1659790283630254,8.785023964672535,7.875012923833722,85.67537383741036,80.75074090292078,10.114649844974858,126.0335900358555,370.19618432607984,47.85002052876605,303.1879975675983
706.644949,0.8353224473814208,50.898343508982705,28.32185006184891,0.004841133517305871,0.2132265215094096,0.8466709243917151,189.5515631006063,234.28862181960667,47.329742738410204,1.1675290081670264,8.735648321486856,7.882742235449219,85.86792004397866,80.80546015905423,10.066393563060902,126.0335900358555,368.43000440802905,47.87244778454271,303.48557606479494
707.0,0.8372771490113761,50.97227999173236,28.61736084757891,0.006103798688151676,0.20331863416161952,0.816423151937619,189.5515631006063,234.28862181960667,47.329742738410204,1.1766122369071046,8.701311789329862,7.888037252683384,86.00181944431006,80.8429459558083,10.032835450825596,126.0335900358555,367.2017775002168,47.88781172790014,303.6894342283103
707.155051,0.8381909191383651,51.0034849374622,28.74086092176045,0.006334819457633105,0.19916146181862096,0.7951126150880521,189.5515631006063,234.28862181960667,47.329742738410204,1.1863857450568807,8.686917865790457,7.890272018515973,86.05795026502109,80.85876686329334,10.01876784203408,126.0335900358555,366.68690301844737,47.89429609124603,303.77547271286494
707.644949,0.8418355756190682,51.09789275460708,29.124566726046936,0.008324104546303484,0.18638255187700373,0.7656981705040597,189.5515631006063,234.28862181960667,47.329742738410204,1.1909545956918248,8.642563313382105,7.8970331058740895,86.23091612954961,80.90663162658579,9.975418821199337,126.0335900358555,365.1003288558958,47.91391396189893,304.03577457615245
708.0,0.8449208705600992,51.16249589540174,29.38940304167583,0.008939614567736986,0.1775925304494228,0.7231491995788831,189.5515631006063,234.28862181960667,47.329742738410204,1.2091778780953408,8.61202983054992,7.901659708752228,86.34998508568547,80.93938541896868,9.945577541971359,126.0335900358555,364.00813803615176,47.92733844408917,304.2138987869608
708.155051,0.8462204933919251,51.189754237411364,29.49706580429891,0.008796091418362375,0.17396549581580562,0.6938882410606446,189.5515631006063,234.28862181960667,47.329742738410204,1.2246043528004962,8.599473818832255,7.903611835569033,86.39894875015406,80.95320539836757,9.933306178965838,126.0335900358555,363.5590061501497,47.933002706265015,304.2890556694078
708.644949,0.8509918044487483,51.27221817150585,29.83143975189808,0.010405182767120736,0.16281908125135156,0.6637220464240422,189.5515631006063,234.28862181960667,47.329742738410204,1.231102466959625,8.56079387769796,7.909517552692554,86.54978579156102,80.99501461295347,9.89550312419301,126.0335900358555,362.1754143454642,47.95013864735041,304.51642577866335
709.0,0.8547343280337071,51.328665838205275,30.058939854495694,0.010530657332058165,0.15521693400029374,0.6138631115259318,189.5515631006063,234.28862181960667,47.329742738410204,1.254959022243742,8.534427831115094,7.913560095113919,86.65260333325143,81.02363357997007,9.869734804131342,126.0335900358555,361.23229383120713,47.96186842839458,304.67206366188583
709.155051,0.8562464147334227,51.35249742254763,30.14883716055617,0.01012694652121221,0.15213065433082776,0.580014056227016,189.5515631006063,234.28862181960667,47.329742738410204,1.273671640168536,8.52378942940722,7.9152668120839085,86.69408904889261,81.03571619323165,9.859337578317016,126.0335900358555,360.85175536640276,47.96682061300409,304.7377722652305
709.644949,0.8615909609958856,51.424673141763655,30.42788286198113,0.011387079283503763,0.1426476524398338,0.5507410271721945,189.5515631006063,234.28862181960667,47.329742738410204,1.2812320736671134,8.491026340662811,7.920435730903476,86.82185261906977,81.07230928287417,9.827317239040084,126.0335900358555,359.6798109488671,47.98181867107471,304.9367756397838
710.0,0.8656214840653609,51.474170184827386,30.614823638210588,0.011156630497090389,0.13623302148302927,0.49785971594023376,189.5515631006063,234.28862181960667,47.329742738410204,1.3079548049794283,8.468912585078764,7.923980499146647,86.9080878451037,81.09740428370749,9.805704809210518,126.0335900358555,358.88879601710494,47.992104117957105,305.07324921714593
710.155051,0.8672120186918556,51.4950992086031,30.686380428637786,0.01058650901743661,0.13367076307052236,0.46225952248774593,189.5515631006063,234.28862181960667,47.329742738410204,1.3281074203268046,8.460162399324462,7.925479347042374,86.94221023754368,81.10801529876177,9.797152992903616,126.0335900358555,358.5757995402724,47.996453152748295,305.1309548611314
710.644949,0.8727068028242864,51.55862806366747,30.908363281757065,0.011536053627307674,0.12579745496515568,0.43522846325511677,189.5515631006063,234.28862181960667,47.329742738410204,1.3360600934592781,8.433218833994568,7.930029014133946,87.0472798824329,81.14022442827941,9.770820246625517,126.0335900358555,357.6120210264939,48.009654399202994,305.3061170441569
711.0,0.876747507186003,51.60234414209293,31.05440276537154,0.0110624825612707,0.12051414010971806,0.38281327705946183,189.5515631006063,234.28862181960667,47.329742738410204,1.3635340141214323,8.415216334653154,7.933159774214282,87.11748277465453,81.16238848004112,9.753225869573896,126.0335900358555,356.9680668264046,48.018738566149544,305.42665130724987
711.155051,0.8783169058395819,51.62087363836702,31.108139689791575,0.010401113959868268,0.11843835168569423,0.3477249719140547,189.5515631006063,234.28862181960667,47.329742738410204,1.3837375359300155,8.40824018487262,7.934486778129843,87.14468710233577,81.17178293465207,9.746407871290462,126.0335900358555,356.7185280892309,48.02258898100036,305.47774095799895
711.644949,0.8836524281636523,51.67730870412757,31.274754297383822,0.011082941732762594,0.11205705450535373,0.3239267882647423,189.5515631006063,234.28862181960667,47.329742738410204,1.3915845291979094,8.386756636146838,7.938528418125423,87.22846476160022,81.20039551299267,9.72541136133261,126.0335900358555,355.9500558247735,48.03431614357928,305.6333440978288
712.0,0.8875044946341927,51.716331024606504,31.38180855865717,0.010459131729189039,0.10780804835600583,0.27461845054250283,189.5515631006063,234.28862181960667,47.329742738410204,1.4182621408182612,8.372555224597958,7.941323031173934,87.28384485885525,81.2201798294755,9.711531900224593,126.0335900358555,355.44206754822005,48.042424951291224,305.74093670019647
712.155051,0.8889827629983749,51.73292389386742,31.41906552640954,0.009764924479580935,0.10616692378971565,0.24171936098775956,189.5515631006063,234.28862181960667,47.329742738410204,1.4375224731709635,8.367179037237419,7.942511342078555,87.30480994235157,81.22859241419079,9.706277592712752,126.0335900358555,355.24975989328675,48.04587293656157,305.7866866700244
712.644949,0.8939463768377597,51.78367672817767,31.53455053248049,0.010223687043336527,0.10111659984450792,0.22176461430297842,189.5515631006063,234.28862181960667,47.329742738410204,1.4449138149918745,8.350612444141396,7.946146044763364,87.36941334699797,81.25432410118607,9.690086569462904,126.0335900358555,354.6571684423423,48.05641933588397,305.9266227233895
713.0,0.8974777544445068,51.81897770386529,31.606151639135398,0.009523958652600088,0.0977786979685593,0.17737155997283244,189.5515631006063,234.28862181960667,47.329742738410204,1.4697318841887985,8.339788942759201,7.948674150884964,87.41162088088447,81.2722216958597,9.679508440241758,126.0335900358555,354.2700089128483,48.063754851055336,306.0239548090711
713.155051,0.8988197191246244,51.834044187845166,31.62881451694388,0.008840438238427093,0.09651232861444775,0.14778282043942867,189.5515631006063,234.28862181960667,47.329742738410204,1.4873887722225343,8.335802463008925,7.9497531485511335,87.4271666338905,81.27986040323749,9.675612335234067,126.0335900358555,354.12741146956694,48.066885654656666,306.06549621921863
713.644949,0.9032792833897271,51.880351521977225,31.699087022271915,0.00912005051128242,0.09260772769473063,0.13192192987442,189.5515631006063,234.28862181960667,47.329742738410204,1.4940985956231219,8.32350039415123,7.953069483372307,87.47514001790461,81.30333822164246,9.663589158124468,126.0335900358555,353.6873631873556,48.0765082825148,306.1931751098338
714.0,0.906412738550256,51.912770357175994,31.73977411049887,0.00840167510434162,0.09004472453638719,0.09349601320402251,189.5515631006063,234.28862181960667,47.329742738410204,1.5163964169486353,8.315570080964532,7.955391182818983,87.50606521953198,81.31977457108823,9.655838627617673,126.0335900358555,353.40369377080685,48.083244891144055,306.28256053853084
714.155051,0.907593411678684,51.926661415297424,31.750025891027043,0.007759426693012099,0.08909044297920121,0.0678469044222191,189.5515631006063,234.28862181960667,47.329742738410204,1.5320636927512792,8.312747773388478,7.9563860014716745,87.51707114436608,81.3268173375558,9.653080302636958,126.0335900358555,353.3027390765127,48.08613144217023,306.32086105665945
714.644949,0.9114815153058421,51.96956966495426,31.78190140428019,0.00790098769951604,0.08613856983340255,0.056024129355475086,189.5515631006063,234.28862181960667,47.329742738410204,1.5379670583934195,8.304013187616258,7.959458908282648,87.5511327028163,81.34857182013181,9.644543732655666,126.0335900358555,352.9903006151974,48.09504774292971,306.439167968882
715.0,0.9141832158506312,51.999805988799665,31.796687895134973,0.007205950074930133,0.08421227911178336,0.02397986817910888,189.5515631006063,234.28862181960667,47.329742738410204,1.55740757652921,8.298473421972188,7.961624305525055,87.57273567932909,81.36390163632143,9.639129555231136,126.0335900358555,352.7921417214596,48.10133082740468,306.5225357627146
715.155051,0.9151934032775825,52.012811680891005,31.79679992192804,0.0066246240784537174,0.0835089302897786,0.0024947866923865423,189.5515631006063,234.28862181960667,47.329742738410204,1.5709160792531562,8.296591439177769,7.962555718018654,87.5800746955831,81.37049552221174,9.637290237575199,126.0335900358555,352.72482269525227,48.10403340006143,306.5583951437182
715.644949,0.9184925691028382,52.05317618101274,31.797344035188836,0.006664910853106462,0.08132207856767465,-0.005578270409825982,189.5515631006063,234.28862181960667,47.329742738410204,1.575967016387912,8.290734766549958,7.965446452279259,87.60291348865677,81.39096032377346,9.631566337547351,126.0335900358555,352.5153279542331,48.112421111654655,306.6696884127515
716.0,0.9207615180075093,52.08179328197144,31.791287907061253,0.006021909175357099,0.07990077083273169,-0.03132224015198216,189.5515631006063,234.28862181960667,47.329742738410204,1.5924628455141907,8.287098970978667,7.967495887647741,87.61709170690251,81.40546919395952,9.628012966598648,126.0335900358555,352.3852745775105,48.11836772287867,306.748591674438
716.155051,0.9216037947055808,52.09414505157363,31.783459172513126,0.005512235151511633,0.07939180948635514,-0.048727652926250926,189.5515631006063,234.28862181960667,47.329742738410204,1.6038075900375464,8.285947706932221,7.9683804689868,87.62158119829137,81.41173154114783,9.626887802068156,126.0335900358555,352.3440935556945,48.12093441095301,306.7826480559918
716.644949,0.9243330786112581,52.13264042337486,31.759492999569076,0.0054828012928818766,0.07779691410199323,-0.053493366646685275,189.5515631006063,234.28862181960667,47.329742738410204,1.6080189735279036,8.28232500061446,7.971137344206486,87.63570837343262,81.43124869465106,9.623347223635506,126.0335900358555,352.2145083850595,48.12893371914138,306.88878775194974
717.0,0.9261916870507869,52.16007543140095,31.737379796602045,0.004909400095639682,0.07676112048424912,-0.07337052412167133,189.5515631006063,234.28862181960667,47.329742738410204,1.6216653930562905,8.280146605030916,7.97310212309392,87.64420328669257,81.44515824372029,9.621218212961068,126.0335900358555,352.1365865943751,48.134634692377425,306.9644317391159
717.155051,0.9268768458697496,52.17195113287975,31.72362520543677,0.00447513183384491,0.07639657940389077,-0.08699570628207151,189.5515631006063,234.28862181960667,47.329742738410204,1.6309584352539348,8.279538928069167,7.973952610453604,87.6465729954448,81.45117922437004,9.620624312226072,126.0335900358555,352.1148498274743,48.13710245386763,306.9971755024638
717.644949,0.9290801613588329,52.209089176792745,31.68138475311591,0.004401958889461176,0.07524107831347719,-0.08897778022112693,189.5515631006063,234.28862181960667,47.329742738410204,1.6343842293487487,8.277576592862028,7.976612279608119,87.65422535551085,81.47000821263393,9.618706463771739,126.0335900358555,352.0446565740457,48.14481971038113,307.0995727649126
718.0,0.93056616809171,52.235667656391556,31.64751864669378,0.0039067755692782915,0.07448699106425832,-0.10364263571516552,189.5515631006063,234.28862181960667,47.329742738410204,1.6454008067941646,8.27646368182027,7.978515717563237,87.65856528478596,81.48348350179052,9.617618782771327,126.0335900358555,352.00484744943054,48.1503426976791,307.17285512618463
718.155051,0.9311102115531604,52.247198248956614,31.62960176740939,0.00354648990836273,0.07422446792190589,-0.11391906362982449,189.5515631006063,234.28862181960667,47.329742738410204,1.6528308404585497,8.276239361374197,7.979341489686573,87.6594400491062,81.489329512221,9.617399547739915,126.0335900358555,351.99682344728086,48.152738745806616,307.204647352933
718.644949,0.9328465728347668,52.283350112566254,31.574535442827067,0.0034500874428728527,0.07337916514632806,-0.11366277754180762,189.5515631006063,234.28862181960667,47.329742738410204,1.655551057765802,8.27544719337674,7.981930532791428,87.66252920264495,81.50765850707108,9.616625338438688,126.0335900358555,351.968487386856,48.16025107482347,307.30432551247003
719.0,0.9340064087392927,52.30930287118194,31.532623993435262,0.003034890635916258,0.07282004096090353,-0.12388145717556656,189.5515631006063,234.28862181960667,47.329742738410204,1.6642328641738344,8.275069323107841,7.9837891592642265,87.66400275280363,81.52081655568924,9.616256034606952,126.0335900358555,351.9549708666144,48.165644037789946,307.37588263167277
719.155051,0.9355915022555714,52.31332887736049,31.51299050547619,0.002695229072692546,0.07299647252561342,-0.13138519684238292,189.5515631006063,234.28862181960667,47.329742738410204,1.6700320436964637,8.276063374849684,7.984077484747232,87.6601263295375,81.52285774082176,9.617227550884948,126.0335900358555,351.99052836238917,48.1664806387288,307.3869831627684
719.644949,0.9336570849663749,52.368836995126095,31.445387434136137,0.002427694402468899,0.07135896500324138,-0.1382012020075534,189.5515631006063,234.28862181960667,47.329742738410204,1.677957511277857,8.273488600672765,7.9880527406598,87.67016696837376,81.55100035652893,9.614711147643803,126.0335900358555,351.8984280037631,48.17801518223849,307.5400305154023
720.0,0.9419383222696345,52.34687320832375,31.399106976197334,0.05105935873008442,-0.2382859513681011,-0.1191336260563418,226.65009276815837,187.50911898712948,53.071051956187794,1.6682854248318746,7.310527400566437,8.263671206038842,87.6433648345539,81.53986471662014,8.601247549344142,118.83890250022051,314.80566030599556,45.05302141204278,318.15134143249537
